x,y
64,14
64,42
27,63
46,7
27,63
27,0
64,21
9,0
55,56
27,14
46,63
0,28
27,49
73,56
64,28
73,14
9,21
36,49
55,21
64,21
27,28
9,21
9,42
64,21
64,21
83,63
64,35
83,63
18,28
18,28
55,21
0,35
64,56
73,7
64,7
64,56
9,21
18,21
55,63
73,28
27,42
0,63
46,63
46,63
46,56
18,35
9,14
27,63
55,49
9,14
27,14
55,28
55,28
0,21
46,56
9,7
9,7
9,56
18,42
64,28
64,63
64,28
55,28
64,7
73,42
36,28
64,63
36,28
46,21
55,28
64,28
27,14
9,14
9,14
9,42
36,49
18,35
0,7
64,14
27,21
46,63
73,49
73,56
64,28
36,56
9,56
83,28
73,0
46,14
73,28
55,42
73,7
9,56
9,21
9,49
27,28
55,7
55,7
27,14
73,63
73,63
83,35
9,56
9,56
83,49
46,7
36,49
46,49
27,35
27,28
27,0
18,28
27,0
46,28
55,49
73,7
27,56
0,42
0,49
18,14
83,56
18,14
55,7
64,7
0,28
9,56
46,28
55,28
0,21
18,35
46,49
83,63
36,35
83,49
0,21
83,7
36,42
27,7
27,42
46,21
64,49
36,49
46,35
27,14
9,63
73,21
27,42
73,21
73,21
18,56
27,35
55,42
9,63
46,63
9,28
36,7
83,42
36,56
55,14
55,14
83,0
64,63
18,21
36,14
46,35
27,35
9,14
73,49
64,49
27,35
83,42
73,0
83,0
0,7
0,7
73,7
0,7
83,35
9,35
9,35
73,28
83,0
73,28
73,56
83,7
83,56
55,49
83,14
46,35
0,49
46,0
73,7
27,42
0,63
27,49
36,7
27,14
9,14
83,14
64,63
55,49
73,0
9,49
73,56
83,0
27,35
9,35
83,21
73,28
0,0
18,28
27,63
36,14
27,28
9,49
18,42
83,14
73,35
18,7
18,21
64,63
36,49
9,42
9,42
27,28
73,56
83,21
18,56
55,0
55,7
18,0
83,49
73,42
64,63
36,49
18,49
9,56
18,42
27,28
9,14
9,28
36,0
18,56
55,0
55,42
55,28
36,14
64,21
46,28
27,28
18,28
36,63
46,0
27,14
46,21
0,14
18,49
73,42
64,7
55,35
46,63
0,49
73,63
55,28
64,35
64,14
9,35
64,56
36,56
18,7
18,35
55,14
55,14
0,49
27,35
18,63
0,21
9,63
64,63
36,35
83,14
73,14
73,7
73,7
73,28
18,28
27,56
18,0
55,49
55,7
46,14
0,0
46,42
27,35
27,21
9,42
18,14
0,21
55,21
55,21
73,28
9,7
36,7
83,21
83,21
83,21
0,63
36,7
36,49
0,35
83,63
83,14
36,63
9,63
83,28
83,28
64,21
9,21
36,14
36,42
0,49
27,28
83,63
55,0
27,28
9,35
73,14
55,14
73,56
73,56
27,42
64,21
83,0
55,14
9,14
9,14
0,56
55,56
55,49
36,28
46,14
27,56
83,14
27,7
55,42
83,14
55,7
9,49
0,28
83,42
9,21
9,7
64,7
73,28
73,42
55,28
36,35
27,28
64,28
0,0
18,56
55,56
64,49
46,7
55,14
36,56
46,49
27,42
9,0
18,35
18,7
64,28
18,28
27,49
18,28
18,42
9,49
18,42
73,7
9,28
36,42
36,7
73,63
36,28
36,14
9,14
55,21
46,14
73,14
73,14
46,63
64,49
9,56
18,35
64,35
0,0
18,35
55,35
18,35
64,21
55,35
27,42
83,49
18,56
83,49
73,42
46,56
36,49
36,21
64,42
27,14
64,42
64,28
46,63
73,35
64,0
73,56
0,28
64,28
55,56
55,21
46,28
73,28
83,21
46,0
55,14
27,14
27,0
55,14
27,42
73,21
46,7
83,0
36,0
9,7
18,7
83,49
46,14
9,56
36,49
64,7
36,7
0,42
0,14
0,63
64,35
64,28
18,56
83,35
9,35
27,7
18,56
18,56
9,63
55,56
27,0
46,49
46,49
46,49
46,49
64,21
46,49
55,35
55,35
46,28
55,7
73,49
18,42
27,28
9,28
83,14
64,21
64,21
64,21
64,21
64,21
64,56
36,56
46,28
27,21
27,56
18,0
18,0
27,42
27,42
9,28
18,21
18,63
46,0
9,14
73,14
73,14
27,21
27,21
18,0
64,49
64,28
9,49
18,35
64,56
46,35
83,56
36,21
18,49
83,63
36,0
83,63
83,63
9,21
9,7
46,49
46,42
46,63
73,35
64,14
9,63
73,21
18,21
9,42
55,49
55,49
55,7
27,35
27,35
9,21
0,56
27,56
9,35
9,21
46,49
46,49
46,14
18,28
27,42
46,42
46,14
27,42
9,14
18,7
55,7
83,28
55,28
83,49
27,49
64,14
46,42
27,49
64,42
9,7
64,21
83,21
18,35
83,21
27,56
18,28
64,0
55,14
0,28
18,35
46,7
18,56
46,7
46,21
73,56
73,56
36,63
64,28
18,7
64,28
55,0
0,14
0,7
0,56
9,56
9,56
9,56
9,56
9,56
9,56
9,56
9,56
9,56
36,49
73,14
64,63
36,49
55,42
83,35
18,56
27,28
36,7
36,56
27,56
36,0
83,7
73,14
27,7
0,63
18,49
18,28
55,14
64,21
18,63
36,49
18,35
46,63
73,49
73,49
36,42
18,7
18,0
55,42
73,21
73,21
55,42
18,7
46,28
18,7
55,7
9,28
9,28
18,63
27,7
73,14
27,14
73,42
46,7
46,7
9,56
46,56
73,28
27,7
36,28
27,56
18,14
46,42
64,21
27,7
73,42
73,42
0,21
36,7
9,42
9,42
27,7
83,35
27,56
18,35
46,7
83,56
18,49
0,56
83,14
27,49
0,56
83,14
73,49
73,49
64,21
55,14
55,28
18,63
36,42
9,7
36,49
9,14
18,14
0,28
18,63
18,49
18,56
36,0
9,49
55,28
64,49
55,21
18,21
0,56
83,14
73,49
73,49
0,49
73,35
73,35
73,35
18,7
73,28
18,35
46,0
27,21
36,63
83,49
83,0
46,7
64,28
36,42
36,42
18,7
18,7
55,7
18,21
18,14
27,0
0,21
18,7
9,49
64,49
9,49
46,14
46,14
9,63
73,63
83,14
27,42
36,56
83,14
0,63
83,49
64,14
46,35
27,7
0,21
64,42
83,28
73,14
0,14
18,49
83,35
0,7
0,28
64,63
83,21
18,42
55,21
55,21
0,28
27,42
18,7
83,0
83,0
64,49
64,56
9,7
9,42
64,14
64,14
46,49
55,7
46,49
18,14
27,49
46,49
55,21
0,56
0,56
46,21
27,56
18,28
27,7
83,49
0,0
36,0
18,21
46,35
18,21
83,7
73,35
55,49
18,42
0,63
36,56
36,14
83,63
73,42
36,42
36,14
55,7
9,56
36,63
55,35
18,0
83,35
9,14
9,14
46,7
27,63
27,7
0,28
9,0
27,7
73,56
64,63
55,35
64,63
27,21
9,7
46,49
55,49
46,49
36,42
64,14
64,49
36,14
64,7
0,35
83,42
55,35
73,56
0,49
18,35
73,49
83,42
55,14
73,7
18,49
55,14
83,28
36,14
18,21
83,49
46,14
64,21
36,28
27,35
9,63
83,49
64,63
64,7
55,7
46,35
27,42
9,35
18,49
46,7
46,7
64,42
64,7
36,7
73,28
73,49
9,14
46,63
46,63
55,42
18,42
83,0
27,63
18,49
36,42
55,49
36,14
83,28
55,56
18,7
55,56
55,56
73,35
73,14
46,56
46,14
73,42
36,49
9,35
9,21
36,49
83,35
73,0
9,63
27,21
0,63
83,14
36,14
0,28
55,35
55,56
9,49
27,7
18,49
55,14
73,42
64,14
46,63
64,49
64,49
55,42
83,7
64,63
0,0
64,14
9,42
18,7
18,42
27,7
27,7
27,28
55,28
64,49
46,7
27,49
46,7
46,7
9,35
55,28
73,49
73,0
9,49
46,63
9,0
0,28
18,21
55,21
55,7
46,42
46,42
46,14
9,49
55,14
46,49
73,63
18,35
18,35
9,14
18,42
73,28
83,63
9,7
46,28
9,42
9,7
36,14
46,63
18,35
46,14
18,21
9,35
18,0
27,42
36,49
55,0
73,28
27,42
73,49
64,42
55,63
46,0
73,0
9,7
46,0
27,21
36,28
55,56
9,42
73,28
73,7
83,21
46,42
9,14
27,28
36,28
27,7
0,49
36,49
0,42
83,28
9,49
55,7
27,14
27,0
18,35
0,14
46,49
46,56
64,49
27,14
27,35
27,35
55,14
55,14
55,35
27,21
36,63
64,49
73,21
9,56
83,63
73,42
55,56
18,63
0,7
27,21
55,14
73,28
18,49
27,42
18,42
64,49
46,28
46,7
83,56
55,35
18,42
18,42
0,49
0,7
55,21
9,14
64,14
36,56
73,63
64,14
64,14
73,42
36,35
9,42
83,21
0,14
18,49
55,28
64,28
83,21
27,14
27,21
27,14
73,49
18,28
73,0
46,56
46,56
73,0
18,63
64,63
27,14
18,0
36,14
27,56
73,56
18,49
55,42
83,63
27,14
55,0
83,28
73,63
27,35
0,56
18,56
27,63
55,42
83,63
27,14
36,0
73,21
0,28
0,42
83,56
46,49
64,63
83,63
9,21
55,35
18,35
9,14
55,56
55,56
64,42
73,49
64,7
55,49
9,56
9,7
46,49
9,14
36,42
9,14
18,28
64,7
46,49
46,42
27,7
18,28
18,28
18,28
18,28
18,28
18,28
18,28
18,28
18,28
46,49
9,7
18,28
18,28
18,14
0,49
18,14
18,28
9,28
55,56
73,35
9,35
83,14
36,35
83,14
64,35
36,49
46,0
55,7
0,21
18,0
73,21
0,35
18,63
46,7
9,21
27,0
9,63
64,28
83,0
9,56
64,63
46,21
64,14
18,14
18,14
18,7
27,14
46,14
83,14
36,14
9,42
9,42
64,35
64,49
18,7
55,42
64,35
46,35
18,42
46,42
64,49
55,14
55,14
9,7
18,14
64,56
64,35
64,28
73,28
73,56
46,63
46,63
55,0
27,14
64,63
83,42
36,7
73,14
83,42
0,21
36,49
18,7
36,0
27,28
18,35
18,35
46,35
73,28
46,63
73,63
18,28
46,7
9,56
27,21
18,49
46,42
73,28
9,7
0,42
36,49
55,21
9,0
18,7
73,28
55,56
18,49
36,63
73,21
18,49
18,49
27,14
18,35
0,21
73,0
73,28
18,42
55,49
0,56
55,49
0,56
83,28
9,28
27,7
55,0
73,14
36,56
46,49
36,21
73,14
73,14
0,56
36,14
73,28
36,56
36,56
55,35
64,7
83,42
9,35
46,7
9,35
9,35
64,0
27,63
0,63
64,35
64,21
46,14
18,35
18,7
9,42
18,14
55,49
9,14
73,49
55,14
64,35
73,63
55,49
18,21
0,7
46,56
73,42
0,0
0,0
18,35
64,28
55,42
9,0
18,28
36,7
83,42
64,28
73,56
18,21
9,56
9,56
36,49
46,14
55,21
46,42
36,49
27,56
73,42
46,42
73,21
73,7
36,0
64,63
0,42
9,56
18,21
18,14
73,21
73,28
73,14
64,21
46,63
0,56
46,56
64,28
64,14
18,0
83,56
18,49
18,14
27,42
18,0
36,21
0,0
83,7
73,7
46,49
73,0
46,49
55,49
18,21
46,49
18,35
36,7
55,35
9,56
18,42
64,7
64,7
27,42
0,63
18,14
46,63
46,49
46,56
9,56
9,28
27,14
64,7
64,35
73,42
27,0
18,63
0,56
18,14
18,49
0,63
18,56
83,0
36,14
64,14
73,42
64,7
55,21
83,42
18,0
55,14
27,28
9,0
18,14
46,14
46,63
27,42
64,0
0,35
9,42
64,7
55,14
73,0
55,14
27,35
27,28
46,14
46,0
83,0
46,21
27,0
46,28
18,56
36,21
9,42
0,28
46,0
27,63
55,42
55,14
73,42
46,14
55,63
36,7
46,14
64,28
27,0
9,56
27,49
18,28
55,28
55,28
64,21
73,14
55,42
55,49
55,21
9,7
9,7
55,56
55,56
83,0
73,56
83,14
0,49
18,28
36,42
36,56
83,7
18,63
83,7
55,21
64,7
64,14
27,0
36,7
36,28
83,63
73,7
73,7
46,14
9,21
18,49
64,0
27,14
36,14
64,7
36,0
18,28
64,14
55,21
36,56
64,35
64,35
64,35
64,35
18,56
83,63
27,42
83,21
73,42
18,35
18,7
18,35
64,0
27,14
73,14
73,14
27,42
27,49
27,28
55,49
73,7
64,7
64,14
0,28
18,28
18,42
18,7
46,42
9,63
73,49
73,49
73,0
36,21
18,7
18,14
18,14
18,14
9,63
83,7
83,56
55,49
73,28
9,14
9,14
46,63
55,28
55,28
64,56
9,63
18,0
9,49
18,21
27,14
46,56
55,49
36,7
18,56
64,21
64,14
9,21
27,49
83,35
73,49
27,21
9,28
9,28
73,56
55,49
73,49
27,35
64,21
36,7
27,7
55,42
64,21
73,49
55,35
18,42
18,42
0,42
27,42
46,42
64,28
73,49
55,63
18,28
18,28
64,42
36,56
36,14
36,14
55,14
73,56
64,63
0,28
36,63
27,0
83,21
36,7
18,42
64,7
36,14
27,7
18,28
36,14
0,35
9,35
18,63
36,14
36,14
0,35
9,35
36,14
18,28
36,14
55,7
64,49
9,63
9,49
36,28
18,28
18,56
9,7
64,28
64,28
46,42
73,56
83,35
46,28
55,7
27,35
36,14
73,28
27,0
9,7
0,21
64,28
46,49
73,42
83,7
18,28
18,21
18,28
18,14
83,42
18,63
27,35
18,14
9,63
73,35
36,0
46,14
64,0
64,21
18,49
46,42
9,21
46,56
0,21
27,56
27,56
27,49
64,14
9,0
9,14
55,63
64,56
9,35
64,21
64,21
36,14
18,21
27,49
83,28
83,56
9,0
64,35
83,63
46,49
55,35
9,28
18,28
36,7
83,42
64,28
73,0
9,35
83,28
73,49
27,35
55,49
0,49
64,28
64,28
36,7
27,35
18,42
73,63
9,0
55,7
73,28
73,42
27,0
64,0
36,63
0,42
27,28
55,21
18,21
18,21
27,63
55,0
73,14
27,14
9,35
9,35
18,0
64,56
46,7
27,49
27,49
55,35
73,35
64,0
27,49
9,28
55,49
55,49
64,21
9,21
73,14
64,21
55,28
27,14
64,14
73,49
64,49
73,49
64,56
36,14
18,14
55,21
64,28
46,49
18,42
18,35
27,63
27,56
27,63
27,35
64,56
36,14
36,14
55,63
0,49
0,49
18,0
46,35
64,14
73,14
18,14
73,35
73,35
0,35
0,35
55,49
83,14
0,35
73,35
55,7
9,28
0,42
83,7
9,56
9,35
46,0
18,28
46,0
73,14
9,21
73,35
36,0
9,21
0,35
36,49
36,49
64,35
73,63
18,14
9,14
9,14
83,7
36,7
18,49
9,0
83,21
55,21
9,7
55,42
9,0
9,14
9,56
83,21
64,42
9,0
46,21
0,7
55,14
73,21
46,14
46,14
83,21
83,14
55,49
55,49
18,14
55,7
73,35
73,56
27,63
27,35
18,0
55,14
64,14
46,28
9,28
9,56
64,21
18,21
83,28
27,49
83,7
64,49
46,7
36,7
9,21
18,35
83,49
83,14
36,7
9,7
9,7
46,14
9,49
55,28
18,35
18,42
9,21
9,56
9,7
0,0
73,56
83,56
27,35
64,21
9,7
73,56
73,49
64,7
36,14
18,21
83,63
36,28
83,35
64,49
73,21
55,28
0,0
9,28
64,56
18,28
64,0
55,28
0,56
64,56
9,28
27,14
55,28
73,28
73,0
46,7
46,49
0,42
9,56
9,56
46,49
9,21
9,21
18,0
46,63
55,14
64,49
73,28
36,21
9,35
55,35
73,28
9,49
9,35
9,35
55,42
0,56
36,0
36,49
9,7
73,14
64,63
73,0
36,56
27,56
36,35
9,14
18,56
83,42
18,56
55,49
83,49
46,49
27,42
73,7
18,63
9,7
64,14
55,28
55,49
27,42
36,42
18,14
9,28
36,14
9,14
18,35
36,0
55,35
0,49
0,21
18,49
46,49
36,49
64,7
55,21
55,35
64,7
64,0
27,0
73,35
9,63
0,7
18,42
83,42
64,14
27,63
36,49
83,21
46,28
36,56
9,49
73,35
73,49
27,42
9,0
64,35
0,63
36,28
27,14
0,0
27,56
46,21
36,49
64,49
36,56
64,56
73,35
55,49
18,49
9,63
55,56
18,49
18,7
55,14
18,7
73,42
27,63
73,56
36,56
0,14
9,21
36,14
9,14
36,7
73,0
46,49
0,35
46,0
46,49
0,63
83,7
27,0
55,56
55,7
36,14
9,49
0,63
64,28
46,0
64,56
9,49
9,0
9,0
46,63
55,28
9,63
73,7
9,63
27,35
9,63
9,14
0,14
9,14
9,14
9,14
27,63
18,21
83,49
46,49
36,35
9,21
27,49
73,49
73,49
46,0
46,0
36,7
18,56
55,49
18,49
18,21
18,14
9,49
18,7
18,7
64,49
64,49
18,0
55,56
73,42
9,21
18,14
73,28
83,56
64,28
73,49
64,35
36,14
36,63
73,42
27,14
0,0
18,28
83,63
55,49
0,49
46,28
73,63
36,49
18,7
36,35
27,7
18,0
27,28
73,7
55,28
27,0
27,0
73,21
55,28
27,0
73,28
0,21
46,7
55,28
27,28
46,35
83,63
64,49
73,21
9,35
55,7
55,14
55,14
27,63
55,0
55,14
55,14
55,14
55,14
83,14
27,21
55,56
64,35
73,28
64,35
55,56
9,28
36,56
36,14
36,14
64,63
64,21
27,21
18,56
9,0
27,28
83,0
73,49
0,63
64,63
0,28
9,63
83,14
27,14
73,49
46,49
0,0
18,21
46,7
55,49
55,49
55,42
73,14
55,28
18,21
36,49
83,63
64,49
27,35
64,21
36,63
64,42
36,14
9,0
55,14
64,56
73,42
27,49
18,7
18,42
64,14
64,28
27,21
27,21
46,63
73,49
9,63
55,56
64,28
64,14
27,21
36,63
18,28
36,63
27,7
27,7
83,63
55,56
64,28
27,0
55,42
73,42
9,49
55,63
64,35
64,14
9,42
46,35
18,21
73,14
73,14
73,35
36,63
18,35
83,42
73,0
55,14
83,63
0,42
27,7
0,14
9,35
36,49
55,28
55,14
36,14
46,49
55,21
64,56
83,21
46,42
0,35
36,0
73,21
73,49
73,21
18,63
9,49
83,28
27,7
27,7
0,14
0,63
9,42
27,14
64,35
73,21
73,14
0,21
36,21
46,42
46,42
46,42
46,42
46,42
0,28
83,35
18,14
18,14
27,35
9,28
73,42
73,35
55,35
64,28
83,21
0,63
64,7
9,42
64,28
55,28
18,0
9,42
9,42
27,21
36,0
73,35
73,35
0,56
36,14
83,49
64,35
73,35
55,42
36,21
18,14
36,14
64,14
18,0
0,28
27,63
27,7
0,0
64,28
0,0
0,0
18,63
73,42
73,35
73,42
55,42
73,21
9,42
9,42
83,28
73,42
27,63
46,56
73,0
55,14
9,63
9,42
18,35
0,21
36,49
64,21
9,35
9,42
27,35
18,35
9,63
83,49
64,49
64,49
55,28
27,42
55,28
36,14
73,0
36,14
73,0
9,35
73,14
55,42
64,0
0,56
18,63
64,63
0,35
36,14
64,21
18,7
73,56
55,42
73,42
55,56
73,63
55,28
55,21
55,63
27,28
55,63
0,14
0,14
18,21
18,63
27,49
55,35
27,56
27,42
9,0
73,42
83,7
46,7
27,49
64,14
64,14
46,14
36,49
73,28
64,14
55,35
64,14
55,35
64,14
64,14
73,0
18,42
18,35
9,14
0,63
0,63
73,28
18,49
55,28
64,63
83,0
73,14
46,14
73,49
55,42
73,42
83,49
73,7
55,63
83,35
55,7
83,49
27,56
46,28
36,21
27,56
64,63
9,7
27,63
18,28
55,21
83,35
18,7
83,35
55,14
83,0
64,42
9,56
46,21
0,42
36,49
36,49
36,49
36,49
36,49
36,49
36,49
36,49
36,49
73,14
18,21
18,21
55,14
55,14
83,49
0,49
36,42
27,56
18,35
18,14
27,35
55,49
27,56
55,63
73,21
9,28
27,0
55,42
55,42
36,14
18,49
18,35
27,21
46,63
0,21
0,35
27,35
55,56
55,35
18,35
18,35
83,35
64,42
73,63
64,28
73,21
46,14
64,28
27,21
18,28
36,21
55,7
64,35
83,49
55,49
27,42
46,35
55,35
83,56
9,28
46,7
0,21
9,7
83,14
46,0
36,42
83,21
18,14
55,21
73,56
46,49
36,35
73,42
55,7
64,14
73,35
27,7
9,42
9,42
36,0
55,35
46,21
55,35
36,0
83,42
27,28
27,49
9,35
27,49
27,42
36,14
64,35
46,14
9,49
0,28
83,7
73,28
36,0
73,14
64,0
55,7
18,21
46,28
46,49
73,0
64,7
73,0
9,21
0,7
73,0
18,28
18,63
46,56
46,49
36,14
9,28
64,7
73,42
0,7
27,35
9,7
27,49
27,28
9,56
36,56
36,21
64,21
73,14
0,0
0,0
73,35
27,63
27,56
64,49
27,49
83,14
64,14
55,56
55,56
36,42
9,35
27,28
36,42
9,35
9,28
0,14
27,35
46,63
27,35
27,14
0,49
46,56
27,7
64,21
64,0
36,63
36,21
18,63
0,0
36,21
83,0
73,14
55,63
55,49
83,35
0,49
0,49
0,49
83,0
27,42
73,21
36,7
73,21
83,0
83,0
83,0
46,49
46,49
73,42
27,21
46,14
27,42
27,14
9,21
64,49
27,35
36,14
0,28
9,42
36,42
64,49
27,42
27,7
18,21
36,56
46,28
64,28
64,28
64,28
46,0
64,28
64,28
18,49
64,28
64,28
64,28
36,14
64,28
55,35
18,42
27,21
18,56
0,35
27,63
0,28
9,35
36,7
18,28
9,42
73,49
36,56
46,28
9,63
0,21
18,56
46,28
73,63
27,56
18,14
73,56
55,49
36,35
27,7
55,21
27,0
73,35
9,21
9,21
64,7
9,28
18,21
55,56
46,0
36,35
64,35
64,21
18,63
9,28
9,28
55,14
73,35
73,35
18,56
64,49
55,28
18,56
83,7
9,7
64,56
9,42
18,56
9,21
73,42
0,21
64,21
27,63
27,28
27,28
9,28
73,7
0,35
73,0
73,35
46,28
73,35
46,63
9,7
18,21
27,21
83,28
64,21
27,7
46,56
55,49
36,56
0,21
64,35
64,0
64,35
0,63
64,35
0,63
27,42
9,14
18,14
46,63
55,42
27,63
9,56
64,7
18,21
27,7
46,42
55,21
36,49
55,21
73,7
9,21
27,42
0,28
64,35
83,56
73,42
64,35
46,14
64,63
55,7
9,14
18,7
73,49
0,0
0,35
27,42
64,0
55,28
36,49
83,35
55,0
9,35
64,35
64,35
55,28
36,63
46,63
9,0
9,7
46,7
55,35
46,49
73,0
9,14
46,28
9,14
27,63
9,14
46,49
55,56
9,49
64,63
55,42
73,49
18,14
64,35
83,56
9,49
9,49
73,14
73,14
55,42
0,7
0,7
36,0
9,56
9,49
27,21
55,42
36,42
55,42
64,42
46,7
46,7
83,35
27,14
18,49
73,14
46,7
46,7
46,7
0,21
18,49
27,49
18,49
0,14
36,0
73,56
64,14
27,56
27,56
9,42
18,49
46,56
46,63
73,63
27,56
83,0
9,7
18,7
27,42
9,35
36,56
18,0
55,21
36,56
64,0
64,21
18,63
73,56
9,63
55,21
83,35
73,21
55,63
9,21
18,0
64,56
73,14
73,56
0,28
73,0
46,42
36,63
27,7
36,14
83,35
64,35
27,7
18,35
18,14
36,63
64,49
27,49
9,28
0,21
18,14
46,49
27,21
73,14
46,49
18,63
83,35
64,42
18,63
55,0
55,21
83,49
64,28
36,21
9,21
0,49
55,63
46,49
73,35
64,7
83,42
55,14
83,0
46,21
83,0
46,21
18,7
18,7
18,35
27,35
27,21
64,35
27,49
64,49
73,63
73,14
55,21
27,28
18,28
46,49
27,63
9,21
0,35
64,0
0,42
9,63
83,49
36,7
27,0
18,42
27,56
73,35
55,28
46,14
55,63
73,42
18,28
64,0
64,28
73,7
0,49
83,35
9,56
0,49
55,7
36,14
55,14
18,63
27,49
46,21
9,21
73,21
36,42
55,28
18,0
73,14
64,14
64,63
46,0
9,14
36,14
0,28
46,7
73,14
0,28
73,0
18,21
18,56
83,14
83,49
55,0
46,14
73,21
18,14
73,21
18,14
64,0
46,49
9,49
18,49
55,21
36,14
18,49
36,49
36,49
27,35
46,63
64,14
64,14
36,42
36,42
73,0
27,42
27,28
27,7
9,28
83,63
73,7
73,42
0,0
46,14
18,56
73,7
46,63
36,42
64,56
73,35
83,35
64,35
64,21
73,28
73,42
73,21
46,14
18,49
27,28
73,21
46,49
64,21
0,21
55,63
0,21
46,56
55,49
0,21
55,35
64,56
9,7
46,63
0,42
83,7
18,28
83,42
55,14
55,42
0,7
27,49
83,56
9,56
18,28
18,56
46,7
0,0
9,28
18,0
18,21
27,28
46,49
0,42
18,21
64,42
64,42
64,14
55,0
9,63
27,21
0,56
55,7
9,56
0,14
73,14
64,21
83,21
73,42
64,49
27,0
9,28
9,21
36,14
73,63
64,7
55,63
73,49
64,49
73,14
73,14
83,21
9,56
0,35
46,49
64,42
64,7
18,49
27,49
46,63
64,35
9,7
18,28
73,14
27,0
46,42
9,28
9,42
18,49
46,56
9,35
36,14
0,21
83,63
55,14
27,7
36,28
18,56
64,21
64,21
0,21
64,21
64,21
27,14
18,35
73,63
18,49
18,7
55,28
9,7
0,63
18,7
9,21
55,21
0,21
83,35
55,49
64,21
0,14
18,0
46,49
18,42
27,49
46,14
64,21
64,35
36,14
36,35
46,35
46,35
46,35
9,56
64,28
64,28
83,7
64,35
18,63
46,63
18,42
27,56
64,42
83,7
9,63
64,14
27,63
0,56
46,56
73,35
36,49
27,63
46,28
9,7
27,63
27,28
27,49
0,7
9,28
46,7
55,56
0,35
27,42
64,35
64,35
0,49
73,49
27,49
18,49
55,21
73,49
9,21
27,0
36,42
9,49
55,7
46,7
73,14
73,56
64,21
64,14
36,49
73,7
46,56
46,49
64,14
9,42
55,21
18,21
55,14
18,63
27,35
27,14
0,0
73,21
73,21
55,56
46,0
73,56
36,49
9,7
55,63
9,7
9,14
73,35
73,35
73,14
73,28
18,7
36,0
55,56
18,0
18,7
73,0
27,49
27,49
0,28
18,63
46,49
73,49
27,63
27,63
9,35
27,28
73,21
46,49
73,49
36,49
27,7
27,7
46,56
46,63
18,63
55,35
73,28
55,28
27,35
9,49
0,49
55,7
83,0
9,56
55,7
9,21
18,0
0,28
18,63
18,0
55,7
55,7
83,14
18,14
64,14
73,49
73,49
0,56
0,56
27,21
9,63
27,21
64,14
73,56
64,14
73,21
55,49
18,42
18,56
36,21
9,49
73,21
55,42
9,0
46,21
55,56
55,42
55,14
27,63
27,63
73,14
55,35
64,28
73,56
64,49
36,21
9,7
9,14
83,14
64,21
73,28
64,63
36,49
18,42
46,56
73,42
46,49
27,42
9,0
64,35
83,42
0,35
55,49
0,49
18,42
55,14
55,56
27,63
18,28
64,14
36,28
73,28
18,7
18,7
46,42
64,56
27,14
18,56
27,49
64,42
18,14
18,14
36,21
55,49
36,28
18,28
9,7
55,21
46,49
46,63
18,42
18,0
18,42
73,63
83,7
73,63
0,28
73,63
64,49
64,42
73,63
73,14
46,63
46,63
64,35
46,14
55,14
27,14
36,21
9,35
83,63
18,7
9,21
83,63
64,49
73,42
9,49
64,21
55,14
64,49
64,49
36,49
18,35
27,42
18,56
73,49
27,42
18,56
27,21
18,28
83,42
36,21
0,35
27,21
9,7
83,63
27,49
27,14
27,14
36,56
46,56
64,35
46,35
9,35
27,14
27,21
55,0
64,35
27,14
36,28
64,7
73,63
27,14
27,14
27,21
9,7
64,0
27,14
36,63
36,0
0,28
27,14
64,14
36,49
36,49
36,49
36,49
36,49
36,49
18,56
36,49
36,49
36,49
9,56
36,49
36,49
36,49
9,49
36,49
36,49
55,14
83,63
64,49
64,49
27,0
18,35
64,14
27,49
0,56
73,28
9,28
27,35
64,21
83,35
73,42
27,7
9,7
36,7
9,28
27,49
0,0
27,56
27,56
9,14
55,56
0,56
9,14
0,56
18,14
55,56
27,7
64,63
73,49
64,7
18,14
27,7
9,28
64,49
55,35
73,42
27,28
9,28
73,7
73,7
55,49
18,56
64,0
73,7
55,49
18,56
18,63
9,7
0,7
18,35
9,14
27,35
36,14
55,42
73,49
36,63
55,63
64,56
0,0
27,42
55,14
73,14
83,35
46,14
27,42
27,42
0,14
9,49
9,14
9,14
9,14
64,49
46,42
64,49
55,35
27,49
73,49
9,56
83,21
9,49
83,49
9,56
46,49
0,28
83,14
73,14
27,7
18,14
55,14
55,14
55,49
9,49
9,49
36,56
73,42
9,21
73,49
73,49
9,49
18,7
36,14
18,35
55,21
55,63
27,7
55,14
27,14
36,7
9,63
0,28
64,35
64,14
73,28
46,49
55,35
18,0
0,7
83,63
64,14
9,28
36,0
64,14
55,49
55,49
36,49
55,49
83,63
73,14
27,56
27,56
9,28
27,7
9,63
46,42
9,28
83,21
64,21
64,28
36,14
0,35
0,0
83,56
55,35
64,0
64,49
46,56
9,49
9,49
9,56
73,42
73,63
73,21
73,21
27,14
18,63
27,56
27,14
27,14
36,28
36,28
0,35
18,14
46,49
55,49
18,42
9,28
18,28
36,42
36,49
55,49
46,56
18,21
18,28
9,42
64,63
9,49
9,42
46,35
46,56
46,49
27,56
9,28
73,14
18,35
9,28
64,63
36,49
55,21
46,63
64,14
73,0
83,21
55,14
73,21
55,14
27,63
46,49
55,0
83,0
0,28
73,49
9,63
46,63
36,28
0,0
27,14
46,28
46,42
73,42
18,21
9,63
64,56
55,42
9,35
55,49
64,42
55,28
73,42
27,35
27,35
27,7
83,0
73,14
9,21
0,21
